global_it,it,step_length,step_norm,f(x),fx0,x
2906,0,1.000000000000000000e+00,4.714326971933827798e-02,inf,1.524071882159777150e-05,                   0,                    0,                    0,   -1.596279590142085,    0.501501347665629, 0.003387870326610707,   0.7619266306124186,   0.6214371340955666,   -1.506445632181954,    1.139792363756645,    2.102908054233593,    1.899778374084499,  -0.3089860165251526,    2.804325140551887,   -2.199959327325489
2906,1,5.000000000000000000e-01,2.357163485966913899e-02,inf,1.524071882159777150e-05,                   0,                    0,                    0,   -1.596279590142099,   0.5008287302118589, 0.001772003732482698,   0.7619266306124242,   0.6030485586803787,   -1.491802585194787,    1.139792363756645,    2.102908054233593,    1.899778374084499,  -0.3089860165251526,    2.804325140551887,   -2.199959327325489
2906,2,2.500000000000000000e-01,1.178581742983456949e-02,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142106,    0.5004924214849739, 0.0009640704354186928,    0.7619266306124269,    0.5938542709727848,    -1.484481061701203,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,3,1.250000000000000000e-01,5.892908714917284747e-03,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142109,    0.5003242671215313, 0.0005601037868866904,    0.7619266306124284,    0.5892571271189877,    -1.480820299954411,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,4,6.250000000000000000e-02,2.946454357458642374e-03,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142111,      0.50024018993981, 0.0003581204626206892,     0.761926630612429,    0.5869585551920893,    -1.478989919081016,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,5,3.125000000000000000e-02,1.473227178729321187e-03,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142112,    0.5001981513489494, 0.0002571288004876886,    0.7619266306124294,      0.58580926922864,    -1.478074728644318,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,6,1.562500000000000000e-02,7.366135893646605934e-04,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142113,    0.5001771320535191, 0.0002066329694211883,    0.7619266306124295,    0.5852346262469154,    -1.477617133425969,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,7,7.812500000000000000e-03,3.683067946823302967e-04,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142113,     0.500166622405804, 0.0001813850538879382,    0.7619266306124296,    0.5849473047560531,    -1.477388335816794,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,8,3.906250000000000000e-03,1.841533973411651484e-04,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142113,    0.5001613675819464, 0.0001687610961213131,    0.7619266306124297,    0.5848036440106219,    -1.477273937012207,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
2906,9,1.953125000000000000e-03,9.207669867058257418e-05,inf,1.524071882159777150e-05,                    0,                     0,                     0,    -1.596279590142113,    0.5001587401700176, 0.0001624491172380006,    0.7619266306124297,    0.5847318136379064,    -1.477216737609913,     1.139792363756645,     2.102908054233593,     1.899778374084499,   -0.3089860165251526,     2.804325140551887,    -2.199959327325489
